0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
0.200000E-02 0.200896E-05 0.115097E-07 0.445242E-09 0.162226E-10 0.444016E-12 0.733464E-14 0.554756E-16 0.116553E-18 0.000000E+00 0.000000E+00
0.400000E-02 0.811639E-05 0.479095E-07 0.187523E-08 0.690092E-10 0.190659E-11 0.317931E-13 0.242877E-15 0.516663E-18 0.000000E+00 0.000000E+00
0.600000E-02 0.184410E-04 0.112146E-06 0.444141E-08 0.165082E-09 0.460388E-11 0.774984E-13 0.597967E-15 0.128580E-17 0.000000E+00 0.000000E+00
0.800000E-02 0.330991E-04 0.207366E-06 0.830948E-08 0.311945E-09 0.878164E-11 0.149224E-12 0.116293E-14 0.252953E-17 0.000000E+00 0.000000E+00
0.100000E-01 0.522049E-04 0.336922E-06 0.136605E-07 0.517959E-09 0.147186E-10 0.252477E-12 0.198732E-14 0.437677E-17 0.000000E+00 0.000000E+00
0.120000E-01 0.758705E-04 0.504387E-06 0.206918E-07 0.792417E-09 0.227299E-10 0.393593E-12 0.312912E-14 0.696839E-17 0.000000E+00 0.000000E+00
0.140000E-01 0.104206E-03 0.713565E-06 0.296187E-07 0.114563E-08 0.331712E-10 0.579834E-12 0.465599E-14 0.104761E-16 0.000000E+00 0.000000E+00
0.160000E-01 0.137318E-03 0.968497E-06 0.406749E-07 0.158902E-08 0.464427E-10 0.819509E-12 0.664648E-14 0.151170E-16 0.000000E+00 0.000000E+00
0.180000E-01 0.175314E-03 0.127347E-05 0.541144E-07 0.213521E-08 0.629940E-10 0.112209E-11 0.919169E-14 0.211583E-16 0.000000E+00 0.000000E+00
0.200000E-01 0.218296E-03 0.163305E-05 0.702126E-07 0.279811E-08 0.833290E-10 0.149837E-11 0.123970E-13 0.288604E-16 0.000000E+00 0.000000E+00
0.220000E-01 0.266365E-03 0.205205E-05 0.892679E-07 0.359309E-08 0.108012E-09 0.196059E-11 0.163837E-13 0.385485E-16 0.000000E+00 0.000000E+00
0.240000E-01 0.319619E-03 0.253558E-05 0.111603E-06 0.453701E-08 0.137671E-09 0.252262E-11 0.212916E-13 0.506914E-16 0.000000E+00 0.000000E+00
0.260000E-01 0.378156E-03 0.308904E-05 0.137566E-06 0.564842E-08 0.173010E-09 0.320016E-11 0.272808E-13 0.656892E-16 0.000000E+00 0.000000E+00
0.280000E-01 0.442067E-03 0.371814E-05 0.167533E-06 0.694766E-08 0.214809E-09 0.401094E-11 0.345351E-13 0.840877E-16 0.000000E+00 0.000000E+00
0.300000E-01 0.511444E-03 0.442890E-05 0.201910E-06 0.845700E-08 0.263938E-09 0.497492E-11 0.432643E-13 0.106471E-15 0.494525E-19 0.000000E+00
0.320000E-01 0.586376E-03 0.522768E-05 0.241133E-06 0.102008E-07 0.321359E-09 0.611459E-11 0.537081E-13 0.133662E-15 0.562076E-19 0.000000E+00
0.340000E-01 0.666947E-03 0.612117E-05 0.285671E-06 0.122057E-07 0.388141E-09 0.745518E-11 0.661394E-13 0.166449E-15 0.633852E-19 0.000000E+00
0.360000E-01 0.753239E-03 0.711644E-05 0.336029E-06 0.145009E-07 0.465467E-09 0.902504E-11 0.808685E-13 0.205851E-15 0.709832E-19 0.000000E+00
0.380000E-01 0.845333E-03 0.822088E-05 0.392749E-06 0.171179E-07 0.554643E-09 0.108559E-10 0.982483E-13 0.252799E-15 0.789997E-19 0.000000E+00
0.400000E-01 0.943305E-03 0.944232E-05 0.456410E-06 0.200913E-07 0.657115E-09 0.129833E-10 0.118678E-12 0.308899E-15 0.874325E-19 0.000000E+00
0.420000E-01 0.104723E-02 0.107889E-04 0.527635E-06 0.234587E-07 0.774473E-09 0.154469E-10 0.142612E-12 0.375393E-15 0.962793E-19 0.000000E+00
0.440000E-01 0.115717E-02 0.122693E-04 0.607090E-06 0.272610E-07 0.908471E-09 0.182910E-10 0.170561E-12 0.454024E-15 0.105538E-18 0.000000E+00
0.460000E-01 0.127321E-02 0.138925E-04 0.695487E-06 0.315423E-07 0.106104E-08 0.215649E-10 0.203105E-12 0.546769E-15 0.115206E-18 0.000000E+00
0.480000E-01 0.139539E-02 0.156679E-04 0.793588E-06 0.363509E-07 0.123430E-08 0.253238E-10 0.240895E-12 0.655725E-15 0.250563E-18 0.000000E+00
0.500000E-01 0.152379E-02 0.176055E-04 0.902205E-06 0.417389E-07 0.143059E-08 0.296287E-10 0.284669E-12 0.783619E-15 0.271524E-18 0.000000E+00
0.520000E-01 0.165846E-02 0.197156E-04 0.102221E-05 0.477628E-07 0.165246E-08 0.345477E-10 0.335253E-12 0.933248E-15 0.293290E-18 0.000000E+00
0.540000E-01 0.179946E-02 0.220090E-04 0.115452E-05 0.544836E-07 0.190272E-08 0.401562E-10 0.393581E-12 0.110802E-14 0.315855E-18 0.000000E+00
0.560000E-01 0.194683E-02 0.244971E-04 0.130012E-05 0.619674E-07 0.218444E-08 0.465380E-10 0.460697E-12 0.131158E-14 0.339216E-18 0.000000E+00
0.580000E-01 0.210062E-02 0.271917E-04 0.146007E-05 0.702856E-07 0.250097E-08 0.537857E-10 0.537777E-12 0.154812E-14 0.545050E-18 0.000000E+00
0.600000E-01 0.226087E-02 0.301051E-04 0.163548E-05 0.795151E-07 0.285601E-08 0.620022E-10 0.626136E-12 0.182288E-14 0.582453E-18 0.000000E+00
0.620000E-01 0.242762E-02 0.332503E-04 0.182753E-05 0.897392E-07 0.325355E-08 0.713009E-10 0.727249E-12 0.214109E-14 0.621026E-18 0.000000E+00
0.640000E-01 0.260092E-02 0.366406E-04 0.203749E-05 0.101047E-06 0.369800E-08 0.818075E-10 0.842767E-12 0.250934E-14 0.660760E-18 0.000000E+00
0.660000E-01 0.278078E-02 0.402900E-04 0.226669E-05 0.113536E-06 0.419412E-08 0.936606E-10 0.974536E-12 0.293405E-14 0.935529E-18 0.000000E+00
0.680000E-01 0.296725E-02 0.442131E-04 0.251656E-05 0.127309E-06 0.474714E-08 0.107013E-09 0.112462E-11 0.342390E-14 0.123947E-17 0.000000E+00
0.700000E-01 0.316033E-02 0.484251E-04 0.278860E-05 0.142478E-06 0.536274E-08 0.122034E-09 0.129531E-11 0.398802E-14 0.131142E-17 0.000000E+00
0.720000E-01 0.336006E-02 0.529416E-04 0.308441E-05 0.159163E-06 0.604709E-08 0.138908E-09 0.148918E-11 0.463670E-14 0.138525E-17 0.000000E+00
0.740000E-01 0.356646E-02 0.577791E-04 0.340567E-05 0.177494E-06 0.680692E-08 0.157842E-09 0.170909E-11 0.538124E-14 0.175313E-17 0.000000E+00
